,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,weather.icon,rain.1h
3602,1721584800,19.18,19.03,1021,72,18.27,19.75,6.26,335,,0,800,Clear,clear sky,01d,
3603,1721588400,19.1,18.95,1021,72,18.27,19.75,5.36,350,,0,800,Clear,clear sky,01d,
3604,1721592000,17.99,17.83,1022,76,16.95,18.85,4.92,23,,0,800,Clear,clear sky,01d,
3605,1721595600,17.42,17.28,1022,79,16.36,17.98,3.58,24,,0,800,Clear,clear sky,01n,
3606,1721599200,17.0,16.84,1022,80,15.84,17.72,3.13,350,,0,800,Clear,clear sky,01n,
3607,1721602800,16.29,16.14,1022,83,15.25,16.98,1.54,350,,0,800,Clear,clear sky,01n,
3608,1721606400,16.26,16.06,1022,81,14.72,17.16,2.24,51,,0,800,Clear,clear sky,01n,
3609,1721610000,16.11,15.97,1022,84,14.14,17.16,2.68,39,,0,800,Clear,clear sky,01n,
3610,1721613600,15.12,14.96,1022,87,14.33,15.99,0.51,0,,0,800,Clear,clear sky,01n,
3611,1721617200,14.44,14.29,1021,90,12.47,16.05,1.54,170,,0,800,Clear,clear sky,01n,
3612,1721620800,13.6,13.42,1021,92,11.92,15.52,1.54,170,,0,800,Clear,clear sky,01n,
3613,1721624400,13.1,12.87,1021,92,11.39,14.94,1.54,160,,0,800,Clear,clear sky,01n,
3614,1721628000,13.81,13.67,1021,93,11.39,15.5,1.34,163,1.79,0,800,Clear,clear sky,01d,
3615,1721631600,14.86,14.73,1021,89,13.4,17.1,1.34,180,1.79,0,800,Clear,clear sky,01d,
3616,1721635200,17.36,17.27,1021,81,16.4,18.83,1.34,77,,0,800,Clear,clear sky,01d,
3617,1721638800,19.33,19.22,1021,73,18.21,20.2,1.34,38,,0,800,Clear,clear sky,01d,
3618,1721642400,20.43,20.36,1021,70,19.38,22.5,1.34,335,,0,800,Clear,clear sky,01d,
3619,1721646000,22.92,22.91,1021,63,21.55,24.72,1.79,39,2.68,0,800,Clear,clear sky,01d,
3620,1721649600,25.05,25.28,1021,64,23.4,26.48,2.57,10,,0,800,Clear,clear sky,01d,
3621,1721653200,24.27,24.45,1020,65,22.1,25.28,3.09,360,,0,800,Clear,clear sky,01d,
3622,1721656800,24.96,25.23,1020,66,22.67,26.48,3.09,10,,0,800,Clear,clear sky,01d,
3623,1721660400,24.45,24.78,1020,70,23.27,26.4,4.12,320,,0,800,Clear,clear sky,01d,
3624,1721664000,24.05,24.34,1020,70,21.61,26.95,7.15,332,,0,800,Clear,clear sky,01d,
3625,1721667600,23.77,24.06,1019,71,22.11,25.4,4.63,310,,0,800,Clear,clear sky,01d,
3626,1721671200,23.3,23.57,1020,72,21.61,25.4,4.12,300,,0,800,Clear,clear sky,01d,
3627,1721674800,22.32,22.59,1020,76,21.42,23.61,3.6,320,,0,800,Clear,clear sky,01d,
3628,1721678400,20.15,20.47,1020,86,19.32,20.5,1.34,254,4.47,31,802,Clouds,scattered clouds,03d,
3629,1721682000,19.76,20.06,1021,87,18.61,20.4,2.06,320,,0,800,Clear,clear sky,01n,
3630,1721685600,19.19,19.46,1021,88,18.06,19.94,0.89,284,,0,800,Clear,clear sky,01n,
3631,1721689200,18.85,19.09,1021,88,16.95,19.64,1.03,0,,0,800,Clear,clear sky,01n,
3632,1721692800,18.33,18.54,1021,89,16.39,19.09,0.89,336,,0,800,Clear,clear sky,01n,
3633,1721696400,17.64,17.84,1021,91,16.39,18.83,1.34,9,,0,800,Clear,clear sky,01n,
3634,1721700000,16.58,16.7,1021,92,15.44,18.21,1.03,0,,0,800,Clear,clear sky,01n,
3635,1721703600,16.16,16.31,1020,95,15.28,17.66,1.54,180,,0,800,Clear,clear sky,01n,
3636,1721707200,15.72,15.88,1020,97,14.72,17.1,1.03,180,,20,801,Clouds,few clouds,02n,
3637,1721710800,15.07,15.17,1021,97,14.17,16.55,1.54,180,,20,741,Fog,fog,50n,
3638,1721714400,15.07,15.14,1021,96,14.17,16.42,1.03,0,,5,741,Fog,fog,50d,
3639,1721718000,16.31,16.45,1021,94,15.4,16.98,0.51,0,,0,741,Fog,fog,50d,
3640,1721721600,19.22,19.42,1021,85,18.4,21.0,1.34,9,,0,800,Clear,clear sky,01d,
3641,1721725200,20.55,20.78,1021,81,19.38,21.95,1.79,346,,0,800,Clear,clear sky,01d,
3642,1721728800,22.53,22.9,1021,79,21.42,24.82,2.06,360,,0,800,Clear,clear sky,01d,
3643,1721732400,23.99,24.32,1021,72,23.64,24.4,1.54,350,,0,800,Clear,clear sky,01d,
3644,1721736000,24.36,24.81,1021,75,22.66,25.4,2.57,340,,0,800,Clear,clear sky,01d,
3645,1721739600,25.95,25.95,1021,74,22.66,28.61,2.57,360,,0,800,Clear,clear sky,01d,
3646,1721743200,26.19,26.19,1021,70,23.22,28.71,3.09,320,,0,800,Clear,clear sky,01d,
3647,1721746800,24.32,24.74,1021,74,21.61,27.4,5.81,334,,0,800,Clear,clear sky,01d,
3648,1721750400,24.06,24.51,1021,76,21.56,26.95,7.6,337,,0,800,Clear,clear sky,01d,
3649,1721754000,23.13,23.54,1021,78,20.44,26.4,7.15,325,,0,800,Clear,clear sky,01d,
3650,1721757600,23.82,24.22,1020,75,21.56,26.4,4.47,332,,0,800,Clear,clear sky,01d,
3651,1721761200,21.84,22.25,1021,83,19.88,23.61,5.81,317,,0,800,Clear,clear sky,01d,
3652,1721764800,21.56,21.94,1021,83,19.88,22.4,2.57,320,,0,800,Clear,clear sky,01d,
3653,1721768400,21.05,21.48,1021,87,19.88,21.92,2.68,20,,0,800,Clear,clear sky,01n,
3654,1721772000,20.57,20.95,1022,87,19.17,21.4,1.79,32,,0,800,Clear,clear sky,01n,
3655,1721775600,19.96,20.34,1021,89,18.77,20.5,2.24,34,,0,800,Clear,clear sky,01n,
3656,1721779200,19.43,19.73,1021,88,18.58,20.2,1.54,340,,0,800,Clear,clear sky,01n,
3657,1721782800,19.02,19.3,1021,89,16.95,19.94,1.79,113,,0,800,Clear,clear sky,01n,
3658,1721786400,18.51,18.79,1020,91,16.39,19.94,2.68,45,,0,800,Clear,clear sky,01n,
3659,1721790000,18.2,18.48,1020,92,16.39,19.41,1.79,342,,0,800,Clear,clear sky,01n,
3660,1721793600,17.72,18.0,1020,94,15.84,19.41,1.34,347,,0,800,Clear,clear sky,01n,
3661,1721797200,16.73,16.97,1020,96,15.81,18.21,1.03,200,,0,800,Clear,clear sky,01n,
3662,1721800800,16.94,17.17,1020,95,15.25,18.83,0.51,0,,0,800,Clear,clear sky,01d,
3663,1721804400,17.89,18.22,1020,95,16.36,19.38,1.34,325,,0,800,Clear,clear sky,01d,
3664,1721808000,20.34,20.78,1020,90,19.32,21.48,3.13,344,,20,801,Clouds,few clouds,02d,
3665,1721811600,21.76,22.24,1020,86,21.4,23.3,2.68,334,,20,801,Clouds,few clouds,02d,
3666,1721815200,23.07,23.5,1020,79,21.61,25.84,4.92,335,,20,801,Clouds,few clouds,02d,
3667,1721818800,22.95,23.39,1020,80,21.61,25.81,6.71,29,,20,801,Clouds,few clouds,02d,
3668,1721822400,23.44,23.9,1019,79,22.11,26.92,6.26,13,,20,801,Clouds,few clouds,02d,
3669,1721826000,24.56,25.08,1019,77,22.67,27.47,3.6,350,,0,800,Clear,clear sky,01d,
3670,1721829600,23.15,23.58,1019,79,21.05,27.04,8.05,9,,0,800,Clear,clear sky,01d,
3671,1721833200,22.97,23.39,1018,79,20.5,25.84,9.83,344,,0,800,Clear,clear sky,01d,
3672,1721836800,22.71,23.1,1018,79,20.5,25.84,8.49,20,,0,800,Clear,clear sky,01d,
3673,1721840400,22.83,23.23,1018,79,21.05,25.4,7.6,342,,0,800,Clear,clear sky,01d,
3674,1721844000,22.35,22.73,1018,80,19.89,25.28,8.49,344,,0,800,Clear,clear sky,01d,
3675,1721847600,21.58,21.93,1018,82,19.94,23.58,6.71,13,,0,800,Clear,clear sky,01d,
3676,1721851200,20.85,21.18,1019,84,19.94,21.92,4.92,336,,20,801,Clouds,few clouds,02d,
3677,1721854800,20.76,21.14,1019,86,18.77,21.4,4.02,332,,20,801,Clouds,few clouds,02n,
3678,1721858400,19.95,20.3,1019,88,18.77,20.4,4.47,342,,20,801,Clouds,few clouds,02n,
3679,1721862000,19.49,19.84,1019,90,18.22,20.4,5.36,344,,20,801,Clouds,few clouds,02n,
3680,1721865600,19.02,19.38,1018,92,18.22,19.64,5.36,348,,40,802,Clouds,scattered clouds,03n,
3681,1721869200,18.8,19.14,1018,92,18.03,19.64,4.92,43,,0,800,Clear,clear sky,01n,
3682,1721872800,18.56,18.9,1017,93,17.47,19.64,4.92,342,,0,800,Clear,clear sky,01n,
3683,1721876400,18.57,18.88,1017,92,17.47,19.4,4.02,332,,100,804,Clouds,overcast clouds,04n,
3684,1721880000,18.42,18.72,1017,92,17.47,19.09,4.02,339,,75,803,Clouds,broken clouds,04n,
3685,1721883600,18.34,18.63,1017,92,17.67,19.4,4.92,32,,75,803,Clouds,broken clouds,04n,
3686,1721887200,17.9,18.17,1017,93,17.53,18.4,4.92,18,,40,802,Clouds,scattered clouds,03d,
3687,1721890800,18.55,18.86,1017,92,17.67,19.17,5.36,28,,40,802,Clouds,scattered clouds,03d,
3688,1721894400,19.44,19.76,1017,89,18.21,20.52,6.26,347,,75,803,Clouds,broken clouds,04d,
3689,1721898000,19.43,19.75,1017,89,18.22,20.84,7.15,347,,100,804,Clouds,overcast clouds,04d,
3690,1721901600,20.77,21.15,1017,86,19.32,21.95,6.26,336,,75,803,Clouds,broken clouds,04d,
3691,1721905200,21.84,22.27,1016,84,19.88,23.61,3.6,360,,75,803,Clouds,broken clouds,04d,
3692,1721908800,21.78,22.23,1016,85,19.89,23.15,4.63,360,,75,803,Clouds,broken clouds,04d,
3693,1721912400,22.37,22.86,1016,84,20.44,24.26,5.14,350,,40,802,Clouds,scattered clouds,03d,
3694,1721916000,22.75,23.2,1016,81,20.44,24.17,5.14,350,,20,801,Clouds,few clouds,02d,
3695,1721919600,22.49,22.88,1016,80,20.44,23.71,4.12,360,,20,801,Clouds,few clouds,02d,
3696,1721923200,22.18,22.62,1016,83,19.89,23.85,4.63,350,,20,801,Clouds,few clouds,02d,
3697,1721926800,21.75,22.17,1016,84,19.89,23.06,4.12,350,,20,801,Clouds,few clouds,02d,
3698,1721930400,21.47,21.89,1015,85,20.44,22.5,4.12,350,,20,801,Clouds,few clouds,02d,
3699,1721934000,20.91,21.28,1015,85,19.32,21.95,4.12,360,,20,801,Clouds,few clouds,02d,
3700,1721937600,19.34,19.65,1015,89,18.27,20.4,6.26,332,,20,801,Clouds,few clouds,02d,
3701,1721941200,18.72,19.08,1016,93,18.06,19.41,2.68,331,,20,801,Clouds,few clouds,02n,
3702,1721944800,18.14,18.44,1016,93,17.72,18.53,2.57,320,,0,800,Clear,clear sky,01n,
3703,1721948400,17.97,18.28,1016,94,17.47,18.53,1.54,340,,0,800,Clear,clear sky,01n,
3704,1721952000,17.9,18.15,1015,92,17.1,18.53,0.45,319,,0,800,Clear,clear sky,01n,
3705,1721955600,17.44,17.72,1015,95,16.39,18.09,0.89,341,,0,800,Clear,clear sky,01n,
3706,1721959200,17.25,17.46,1015,93,16.55,17.72,0.51,0,,0,800,Clear,clear sky,01n,
3707,1721962800,16.82,17.01,1015,94,15.99,17.72,0.51,0,,0,800,Clear,clear sky,01n,
3708,1721966400,16.81,17.03,1014,95,15.84,17.72,2.06,170,,20,741,Fog,fog,50n,
3709,1721970000,17.09,17.36,1014,96,16.4,18.3,1.54,180,,40,741,Fog,fog,50n,
3710,1721973600,16.82,17.09,1015,97,16.39,17.42,2.06,160,,100,701,Mist,mist,50d,
3711,1721977200,17.44,17.75,1015,96,16.92,18.21,2.06,150,,100,741,Fog,fog,50d,
3712,1721980800,18.38,18.7,1015,93,18.06,19.09,1.79,21,,75,701,Mist,mist,50d,
3713,1721984400,20.55,20.93,1015,87,19.75,21.39,0.89,341,0.89,20,801,Clouds,few clouds,02d,
3714,1721988000,22.24,22.61,1015,80,20.87,23.61,1.54,10,,20,801,Clouds,few clouds,02d,
3715,1721991600,23.04,23.36,1015,75,22.42,24.82,2.06,360,,0,800,Clear,clear sky,01d,
3716,1721995200,24.42,24.85,1015,74,21.55,25.93,2.57,360,,20,801,Clouds,few clouds,02d,
3717,1721998800,23.89,24.16,1015,70,22.1,25.25,3.6,10,,20,801,Clouds,few clouds,02d,
3718,1722002400,23.76,24.18,1015,76,22.1,24.69,4.63,10,,20,801,Clouds,few clouds,02d,
3719,1722006000,23.36,23.81,1015,79,21.87,24.33,4.63,360,,75,803,Clouds,broken clouds,04d,
3720,1722009600,22.98,23.47,1014,82,20.99,24.14,4.63,20,,20,801,Clouds,few clouds,02d,
3721,1722013200,21.2,21.73,1014,90,19.88,21.4,3.09,360,,75,803,Clouds,broken clouds,04d,
3722,1722016800,20.23,20.74,1014,93,18.77,21.39,7.15,333,,75,803,Clouds,broken clouds,04d,
3723,1722020400,19.81,20.3,1015,94,18.77,20.84,5.36,330,,100,300,Drizzle,light intensity drizzle,09d,
3724,1722024000,19.6,20.07,1015,94,18.21,20.4,5.81,336,,100,804,Clouds,overcast clouds,04d,
3725,1722027600,19.21,19.67,1016,95,18.21,19.72,4.02,342,,100,300,Drizzle,light intensity drizzle,09n,
3726,1722031200,19.17,19.65,1016,96,18.21,19.72,4.47,342,,100,804,Clouds,overcast clouds,04n,
3727,1722034800,18.94,19.34,1015,94,18.21,19.64,6.26,340,,75,803,Clouds,broken clouds,04n,
3728,1722038400,18.53,18.92,1015,95,17.67,19.09,4.47,15,,100,804,Clouds,overcast clouds,04n,
3729,1722042000,18.57,18.96,1015,95,18.21,19.09,2.06,360,,75,701,Mist,mist,50n,
3730,1722045600,18.47,18.85,1015,95,18.09,19.09,4.02,346,,100,804,Clouds,overcast clouds,04n,
3731,1722049200,18.38,18.73,1014,94,17.67,19.09,2.68,16,,100,804,Clouds,overcast clouds,04n,
3732,1722052800,18.38,18.7,1014,93,17.67,19.09,3.09,350,,75,803,Clouds,broken clouds,04n,
3733,1722056400,18.43,18.73,1015,92,17.67,19.41,3.13,34,,75,803,Clouds,broken clouds,04n,
3734,1722060000,18.41,18.68,1015,91,18.03,19.41,3.13,342,,75,803,Clouds,broken clouds,04d,
3735,1722063600,18.33,18.57,1015,90,17.66,19.41,2.06,10,,100,804,Clouds,overcast clouds,04d,
3736,1722067200,18.71,18.99,1015,90,17.67,19.41,2.68,11,,100,804,Clouds,overcast clouds,04d,
3737,1722070800,19.62,19.88,1015,86,18.77,20.25,4.12,30,,75,803,Clouds,broken clouds,04d,
3738,1722074400,20.17,20.41,1015,83,18.77,21.55,5.81,335,,75,803,Clouds,broken clouds,04d,
3739,1722078000,20.98,21.3,1015,83,19.32,23.03,5.81,85,,75,803,Clouds,broken clouds,04d,
3740,1722081600,21.93,22.22,1015,78,19.89,24.17,6.26,347,,75,803,Clouds,broken clouds,04d,
3741,1722085200,23.03,23.35,1015,75,20.44,24.14,3.6,10,,75,803,Clouds,broken clouds,04d,
3742,1722088800,22.75,22.96,1015,72,20.44,25.25,7.6,38,,75,803,Clouds,broken clouds,04d,
3743,1722092400,23.09,23.33,1015,72,21.05,25.25,7.15,342,,40,802,Clouds,scattered clouds,03d,
3744,1722096000,23.35,23.62,1014,72,21.61,25.25,4.47,323,,20,801,Clouds,few clouds,02d,
3745,1722099600,23.39,23.72,1014,74,20.44,24.75,4.47,45,,20,801,Clouds,few clouds,02d,
3746,1722103200,22.24,22.5,1015,76,21.05,23.58,4.92,54,,75,803,Clouds,broken clouds,04d,
3747,1722106800,21.49,21.76,1016,79,19.33,23.03,5.36,24,,20,801,Clouds,few clouds,02d,
3748,1722110400,20.25,20.5,1016,83,18.78,21.63,4.02,24,,20,801,Clouds,few clouds,02n,
3749,1722114000,19.52,19.83,1017,88,18.21,20.52,3.13,31,,20,801,Clouds,few clouds,02n,
3750,1722117600,19.3,19.58,1016,88,18.61,19.96,4.47,27,,20,801,Clouds,few clouds,02n,
3751,1722121200,19.11,19.45,1016,91,17.66,19.64,3.58,49,,20,801,Clouds,few clouds,02n,
3752,1722124800,18.88,19.2,1016,91,17.47,19.96,2.68,16,,0,800,Clear,clear sky,01n,
3753,1722128400,18.38,18.7,1016,93,16.95,19.38,3.13,48,,0,800,Clear,clear sky,01n,
3754,1722132000,18.99,19.32,1015,91,17.66,19.96,2.68,39,,0,800,Clear,clear sky,01n,
3755,1722135600,18.42,18.72,1015,92,17.4,19.38,3.13,331,,0,800,Clear,clear sky,01n,
3756,1722139200,18.17,18.47,1015,93,16.36,19.38,2.24,56,,20,801,Clouds,few clouds,02n,
3757,1722142800,17.56,17.85,1015,95,15.84,19.38,1.03,0,,20,801,Clouds,few clouds,02n,
3758,1722146400,17.7,18.01,1015,95,16.39,19.38,0.51,0,,20,801,Clouds,few clouds,02d,
3759,1722150000,18.58,18.95,1015,94,17.4,20.5,1.54,180,,0,800,Clear,clear sky,01d,
3760,1722153600,21.83,22.26,1015,84,20.31,23.06,1.03,0,,0,800,Clear,clear sky,01d,
3761,1722157200,22.6,22.98,1014,79,21.05,24.4,1.79,340,,0,800,Clear,clear sky,01d,
3762,1722160800,24.76,25.17,1014,72,24.09,26.39,2.06,110,,0,800,Clear,clear sky,01d,
3763,1722164400,26.31,26.31,1014,70,25.44,28.06,1.54,350,,0,800,Clear,clear sky,01d,
3764,1722168000,27.31,29.29,1014,69,24.89,29.72,2.57,10,,0,800,Clear,clear sky,01d,
3765,1722171600,27.61,29.71,1014,68,24.33,29.72,3.09,360,,0,800,Clear,clear sky,01d,
3766,1722175200,25.78,26.29,1014,72,23.83,29.26,4.12,350,,0,800,Clear,clear sky,01d,
3767,1722178800,26.67,28.38,1013,71,24.33,28.71,3.09,10,,0,800,Clear,clear sky,01d,
3768,1722182400,26.27,26.27,1013,71,24.38,29.14,3.09,20,,0,800,Clear,clear sky,01d,
3769,1722186000,25.74,26.22,1013,71,23.83,28.4,3.09,20,,0,800,Clear,clear sky,01d,
3770,1722189600,26.31,26.31,1014,72,25.76,27.47,3.09,10,,0,800,Clear,clear sky,01d,
3771,1722193200,21.23,21.65,1015,86,20.5,23.22,1.79,13,,100,804,Clouds,overcast clouds,04d,
3772,1722196800,23.6,24.16,1015,82,20.44,24.4,1.54,20,,0,800,Clear,clear sky,01n,
3773,1722200400,21.81,22.32,1015,87,19.89,23.4,1.54,10,,0,800,Clear,clear sky,01n,
3774,1722204000,22.32,22.91,1015,88,19.33,23.03,1.03,0,,0,800,Clear,clear sky,01n,
3775,1722207600,20.78,21.26,1015,90,19.38,21.98,0.89,336,,0,800,Clear,clear sky,01n,
3776,1722211200,20.32,20.78,1015,91,19.38,21.42,0.89,336,,0,800,Clear,clear sky,01n,
3777,1722214800,19.91,20.38,1015,93,18.22,20.87,0.89,30,0.89,0,800,Clear,clear sky,01n,
3778,1722218400,19.72,20.18,1014,93,18.22,20.4,0.51,0,,0,800,Clear,clear sky,01n,
3779,1722222000,19.53,20.02,1014,95,17.66,20.4,0.89,340,,0,800,Clear,clear sky,01n,
3780,1722225600,19.58,20.07,1014,95,17.67,20.31,0.89,178,,1,800,Clear,clear sky,01n,
3781,1722229200,19.13,19.61,1014,96,17.66,19.75,0.89,55,,20,741,Fog,fog,50n,
3782,1722232800,19.24,19.73,1014,96,17.66,19.75,0.51,180,,20,741,Fog,fog,50d,
3783,1722236400,19.81,20.35,1015,96,19.38,20.44,1.54,160,,20,701,Mist,mist,50d,
3784,1722240000,21.37,21.91,1015,90,20.87,23.22,1.03,0,,20,801,Clouds,few clouds,02d,
3785,1722243600,22.89,23.22,1015,76,22.1,24.89,0.89,38,0.89,0,800,Clear,clear sky,01d,
3786,1722247200,25.37,25.82,1015,71,24.4,26.39,1.54,40,,0,800,Clear,clear sky,01d,
3787,1722250800,25.82,26.44,1015,76,25.31,27.5,2.57,20,,0,800,Clear,clear sky,01d,
3788,1722254400,26.38,26.38,1014,73,25.87,29.69,3.09,30,,0,800,Clear,clear sky,01d,
3789,1722258000,25.7,26.31,1014,76,23.21,26.95,4.12,20,,0,800,Clear,clear sky,01d,
3790,1722261600,23.56,24.03,1014,79,22.98,24.4,3.09,30,,0,800,Clear,clear sky,01d,
3791,1722265200,23.22,23.87,1014,87,22.1,23.22,3.71,1,5.77,99,804,Clouds,overcast clouds,04d,
3792,1722268800,21.5,21.95,1014,86,20.5,23.21,1.79,350,,99,500,Rain,light rain,10d,0.16
3793,1722272400,21.82,22.28,1014,85,21.31,22.4,2.06,10,,20,500,Rain,light rain,10d,0.3
3794,1722276000,21.41,21.9,1014,88,19.94,22.1,1.54,50,,20,500,Rain,light rain,10d,0.52
3795,1722279600,21.86,22.5,1014,92,20.99,22.47,2.24,159,3.58,20,500,Rain,light rain,10d,0.34
3796,1722283200,23.08,23.58,1013,82,21.95,24.2,3.09,180,,20,500,Rain,light rain,10n,0.15
3797,1722286800,23.38,23.81,1014,78,22.16,24.32,2.68,156,3.58,0,800,Clear,clear sky,01n,
3798,1722290400,22.38,22.84,1014,83,22.11,23.06,0.89,162,,100,804,Clouds,overcast clouds,04n,
3799,1722294000,20.57,20.95,1014,87,19.32,22.1,3.13,25,4.47,100,804,Clouds,overcast clouds,04n,
3800,1722297600,20.18,20.58,1014,89,18.83,20.99,2.57,360,,0,800,Clear,clear sky,01n,
3801,1722301200,20.03,20.49,1014,92,18.77,20.87,0.89,93,,9,800,Clear,clear sky,01n,
3802,1722304800,19.82,20.23,1014,91,18.77,20.4,1.79,162,3.13,0,800,Clear,clear sky,01n,
3803,1722308400,19.76,20.19,1014,92,19.17,20.2,1.03,0,,0,800,Clear,clear sky,01n,
3804,1722312000,19.34,19.76,1013,93,18.21,19.94,2.57,160,,0,800,Clear,clear sky,01n,
3805,1722315600,19.04,19.4,1013,92,18.06,19.94,2.57,190,,0,800,Clear,clear sky,01n,
3806,1722319200,19.1,19.47,1012,92,18.06,19.94,2.68,164,3.58,0,800,Clear,clear sky,01d,
3807,1722322800,20.64,21.11,1013,90,18.77,22.53,3.6,160,,0,800,Clear,clear sky,01d,
3808,1722326400,22.97,23.44,1013,81,21.4,24.89,4.02,159,6.71,0,800,Clear,clear sky,01d,
3809,1722330000,26.31,26.31,1012,71,25.4,27.59,3.6,160,,0,800,Clear,clear sky,01d,
3810,1722333600,27.77,29.99,1012,68,26.98,29.41,3.09,150,,0,800,Clear,clear sky,01d,
3811,1722337200,29.87,32.39,1012,59,29.4,32.11,1.03,0,,0,800,Clear,clear sky,01d,
3812,1722340800,30.55,33.47,1012,58,29.75,33.15,2.06,20,,0,800,Clear,clear sky,01d,
3813,1722344400,26.97,28.34,1013,64,25.76,29.17,5.14,10,,0,800,Clear,clear sky,01d,
3814,1722348000,27.81,29.38,1013,62,26.31,29.72,3.09,10,,0,800,Clear,clear sky,01d,
3815,1722351600,26.87,28.49,1013,68,26.87,27.67,0.89,56,1.79,21,801,Clouds,few clouds,02d,
3816,1722355200,26.31,26.31,1014,64,26.31,27.11,1.79,23,3.13,20,801,Clouds,few clouds,02d,
3817,1722358800,27.44,28.4,1013,57,26.87,28.4,4.63,310,,20,801,Clouds,few clouds,02d,
3818,1722362400,27.18,28.01,1013,56,26.31,28.4,3.6,310,,20,801,Clouds,few clouds,02d,
3819,1722366000,23.3,23.64,1014,75,20.44,25.84,1.79,52,2.68,16,801,Clouds,few clouds,02d,
3820,1722369600,21.13,21.49,1014,84,18.53,23.06,1.54,20,,20,801,Clouds,few clouds,02n,
3821,1722373200,20.14,20.51,1015,88,19.4,21.56,1.54,30,,0,800,Clear,clear sky,01n,
3822,1722376800,20.83,21.24,1015,87,19.88,21.98,0.45,62,1.34,0,800,Clear,clear sky,01n,
3823,1722380400,20.06,20.45,1015,89,19.09,20.87,0.89,45,0.89,0,800,Clear,clear sky,01n,
3824,1722384000,19.58,20.0,1015,92,18.77,20.31,0.51,0,,0,800,Clear,clear sky,01n,
3825,1722387600,19.29,19.7,1015,93,18.27,20.31,1.34,137,,0,800,Clear,clear sky,01n,
3826,1722391200,18.16,18.51,1014,95,17.11,19.14,0.89,22,,0,800,Clear,clear sky,01n,
3827,1722394800,18.66,19.04,1014,94,17.1,19.4,1.03,190,,0,800,Clear,clear sky,01n,
3828,1722398400,18.09,18.41,1014,94,16.55,18.64,1.54,180,,0,800,Clear,clear sky,01n,
3829,1722402000,17.91,18.26,1014,96,16.55,18.64,0.89,291,,0,800,Clear,clear sky,01n,
3830,1722405600,17.55,17.84,1015,95,16.55,18.21,0.51,0,,20,741,Fog,fog,50d,
3831,1722409200,18.09,18.41,1015,94,17.53,18.77,1.34,20,,100,741,Fog,fog,50d,
3832,1722412800,20.28,20.74,1015,91,20.28,24.26,0.89,341,1.79,40,802,Clouds,scattered clouds,03d,
3833,1722416400,19.4,19.69,1015,88,19.4,25.37,2.06,30,,75,741,Fog,fog,50d,
3834,1722420000,20.4,20.79,1016,88,20.4,27.04,3.6,30,,40,741,Fog,fog,50d,
3835,1722423600,28.15,31.24,1016,72,28.15,31.07,2.63,355,2.68,41,802,Clouds,scattered clouds,03d,
3836,1722427200,23.03,23.53,1016,82,21.4,24.72,3.6,20,,40,802,Clouds,scattered clouds,03d,
3837,1722430800,23.05,23.5,1016,80,21.87,25.81,3.6,20,,20,801,Clouds,few clouds,02d,
3838,1722434400,22.82,23.22,1016,79,22.11,23.61,4.12,10,,0,800,Clear,clear sky,01d,
3839,1722438000,21.64,22.03,1016,83,20.5,23.58,3.6,340,,20,801,Clouds,few clouds,02d,
3840,1722441600,21.78,22.26,1016,86,20.44,23.06,3.6,10,,40,802,Clouds,scattered clouds,03d,
3841,1722445200,20.81,21.27,1016,89,20.2,21.92,2.57,360,,75,803,Clouds,broken clouds,04d,
3842,1722448800,19.95,20.3,1017,88,19.32,20.44,2.57,360,,75,803,Clouds,broken clouds,04d,
3843,1722452400,19.03,19.36,1017,91,18.27,19.4,2.57,360,,100,804,Clouds,overcast clouds,04d,
3844,1722456000,18.99,19.37,1017,93,18.27,19.4,2.06,10,,100,804,Clouds,overcast clouds,04n,
3845,1722459600,18.83,19.2,1018,93,18.27,19.4,2.24,338,,100,804,Clouds,overcast clouds,04n,
3846,1722463200,18.61,18.98,1018,94,18.03,19.4,2.06,10,,100,804,Clouds,overcast clouds,04n,
3847,1722466800,18.35,18.75,1018,96,17.72,18.78,1.54,10,,100,804,Clouds,overcast clouds,04n,
3848,1722470400,18.14,18.52,1018,96,17.72,18.53,1.03,0,,100,701,Mist,mist,50n,
3849,1722474000,18.21,18.59,1018,96,17.72,18.61,1.34,9,,100,701,Mist,mist,50n,
3850,1722477600,18.21,18.62,1018,97,17.72,18.61,0.89,46,,100,701,Mist,mist,50n,
3851,1722481200,18.14,18.57,1017,98,17.72,18.53,1.34,31,,100,701,Mist,mist,50n,
3852,1722484800,18.14,18.57,1017,98,17.72,18.53,1.03,0,,100,701,Mist,mist,50n,
3853,1722488400,18.21,18.65,1018,98,17.72,18.61,1.34,347,,100,701,Mist,mist,50n,
3854,1722492000,18.12,18.55,1018,98,17.66,18.61,1.34,9,,100,741,Fog,fog,50d,
3855,1722495600,18.38,18.83,1018,98,17.72,19.82,1.79,338,,100,741,Fog,fog,50d,
3856,1722499200,18.52,18.99,1018,98,17.72,19.82,1.79,326,,100,701,Mist,mist,50d,
3857,1722502800,18.68,19.16,1018,98,17.72,19.82,2.24,9,,100,701,Mist,mist,50d,
3858,1722506400,19.0,19.49,1019,97,18.27,19.82,2.06,10,,100,300,Drizzle,light intensity drizzle,09d,
3859,1722510000,19.16,19.64,1019,96,18.27,19.82,2.57,350,,100,804,Clouds,overcast clouds,04d,
